ActualRel ActualDeg KINGDeg IBD1 IBD2 ERSADeg ERSARel PONDDeg
AV 2 2 0.4988 0.0 3 CO 2 
CO 3 3 0.2987 0.0021 3 CO 3 
CO 3 3 0.3366 0.0012 3 CO 3 
CO 3 3 0.243 0.0 3 CO 4 
CO 3 3 0.2798 0.0 3 CO 3 
CO 3 3 0.2731 0.0 3 CO 3 
CO 3 3 0.2614 0.0 3 CO 3 
CO 3 3 0.2212 0.0 3 CO 4 
AV 2 2 0.5899 0.0023 3 CO 2 
AV 2 2 0.557 0.0065 3 CO 2 
AV 2 2 0.4915 0.0024 3 CO 2 
AV 2 2 0.536 0.0029 3 CO 2 
AV 2 2 0.5045 0.0111 3 CO 2 
AV 2 2 0.5304 0.0087 3 CO 2 
AV 2 2 0.5234 0.0059 3 CO 2 
FS FS FS 0.5016 0.2182 FS FS FS 
AV 2 2 0.5197 0.0064 3 CO 2 
AV 2 2 0.4923 0.0023 3 CO 2 
AV 2 2 0.4616 0.0018 3 CO 2 
AV 2 2 0.4345 0.0071 3 CO 2 
AV 2 2 0.4578 0.016 3 CO 2 
AV 2 2 0.5058 0.013 3 CO 2 
AV 2 2 0.4925 0.0138 3 CO 2 
MHS 2 2 0.5556 0.0049 2 HS 2 
MHS 2 2 0.5136 0.0101 3 CO 2 
MHS 2 2 0.5365 0.0011 3 CO 2 
MHS 2 2 0.5231 0.0 3 CO 2 
MHS 2 2 0.6471 0.0029 2 HS 2 
FS FS FS 0.4889 0.3497 FS FS FS 
MHS 2 2 0.5852 0.0023 2 HS 2 
MHS 2 2 0.4918 0.0012 3 CO 2 
MHS 2 2 0.4885 0.0106 3 CO 2 
HV 3 3 0.2883 0.0033 3 CO 3 
HC 4 3 0.1829 0.0 4 NA 4 
HV 3 3 0.3262 0.0027 3 CO 3 
HC 4 3 0.1984 0.0057 4 NA 4 
HV 3 3 0.2789 0.0016 3 CO 3 
HC 4 4 0.1546 0.0 ERSAdeg ERSArel 4 
HV 3 3 0.2618 0.0063 3 CO 3 
MHS 2 2 0.5379 0.0071 2 HS 2 
HV 3 3 0.304 0.0013 3 CO 3 
HV 3 3 0.3311 0.0034 3 CO 3 
HV 3 3 0.3136 0.0 3 CO 3 
MHS 2 2 0.488 0.0049 3 CO 2 
HV 3 3 0.2405 0.0 ERSAdeg ERSArel 4 
HC 4 3 0.186 0.0018 ERSAdeg ERSArel 4 
HC 4 4 0.1574 0.0016 4 NA 4 
HV 3 3 0.2984 0.0048 3 CO 3 
HC 4 3 0.1961 0.0081 4 NA 4 
HC 4 3 0.1873 0.0 4 NA 4 
HV 3 3 0.2471 0.0 3 CO 3 
HC 4 4 0.1662 0.0029 4 NA 4 
HC 4 4 0.1571 0.0016 4 NA 4 
HV 3 3 0.3064 0.0201 3 CO 3 
HV 3 3 0.2596 0.0043 3 CO 3 
MHS 2 2 0.4871 0.0015 3 CO 2 
HV 3 3 0.2562 0.0 3 CO 3 
MHS 2 2 0.5035 0.004 3 CO 2 
HV 3 3 0.259 0.0017 3 CO 3 
HC 4 3 0.1743 0.0037 4 NA 4 
HC 4 4 0.1553 0.0 4 NA 4 
HV 3 3 0.2888 0.0011 3 CO 3 
HV 3 3 0.2559 0.0016 3 CO 3 
MHS 2 2 0.537 0.0047 3 CO 2 
HV 3 3 0.3228 0.0144 3 CO 3 
HV 3 3 0.2512 0.0038 3 CO 3 
MHS 2 2 0.4737 0.0145 3 CO 2 
HV 3 3 0.2472 0.0 3 CO 3 
HV 3 3 0.3446 0.0018 3 CO 3 
FS FS FS 0.5532 0.2518 FS FS FS 
AV 2 2 0.4997 0.0061 3 CO 2 
CO 3 3 0.3033 0.0035 3 CO 3 
CO 3 3 0.3026 0.0049 3 CO 3 
CO 3 3 0.292 0.0047 3 CO 3 
CO 3 3 0.283 0.0053 3 CO 3 
AV 2 2 0.5284 0.0162 2 HS 2 
CO 3 3 0.3155 0.011 3 CO 3 
CO 3 3 0.3054 0.0 3 CO 3 
CO 3 3 0.2908 0.0026 3 CO 3 
CO 3 3 0.3167 0.015 3 CO 3 
AV 2 2 0.5817 0.0087 2 HS 2 
CO 3 3 0.3157 0.0023 3 CO 3 
CO 3 3 0.3306 0.0 3 CO 3 
CO 3 3 0.2965 0.0054 3 CO 3 
CO 3 3 0.296 0.002 3 CO 3 
AV 2 2 0.5436 0.0053 3 CO 2 
AV 2 2 0.5243 0.0097 3 CO 2 
AV 2 2 0.5414 0.0165 2 HS 2 
AV 2 2 0.5231 0.0062 3 CO 2 
FS FS FS 0.5529 0.2682 FS FS FS 
AV 2 2 0.5178 0.0027 3 CO 2 
CO 3 3 0.2482 0.0 3 CO 3 
AV 2 2 0.5435 0.0102 2 HS 2 
CO 3 2 0.3641 0.0063 3 CO 3 
AV 2 2 0.5795 0.0107 2 HS 2 
CO 3 3 0.3119 0.0065 3 CO 3 
AV 2 2 0.6073 0.0046 2 HS 2 
FS FS FS 0.4441 0.2595 FS FS FS 
AV 2 2 0.4796 0.0067 2 HS 2 
CO 3 3 0.2917 0.0054 3 CO 3 
CO 3 3 0.2485 0.0024 3 CO 3 
CO 3 3 0.2944 0.0103 3 CO 3 
CO 3 3 0.2734 0.0049 3 CO 3 
CO 3 3 0.2617 0.0011 3 CO 3 
AV 2 2 0.5393 0.0119 2 HS 2 
CO 3 3 0.2815 0.0017 3 CO 3 
CO 3 2 0.3552 0.0058 3 CO 3 
CO 3 3 0.3131 0.0048 3 CO 3 
CO 3 3 0.3187 0.0097 3 CO 3 
CO 3 3 0.2984 0.0 3 CO 3 
AV 2 2 0.4888 0.009 3 CO 2 
CO 3 3 0.218 0.0012 3 CO 4 
CO 3 3 0.2695 0.0051 3 CO 3 
CO 3 3 0.3029 0.0027 3 CO 3 
CO 3 3 0.2407 0.0 3 CO 4 
CO 3 3 0.2762 0.0018 3 CO 3 
AV 2 2 0.4358 0.0118 3 CO 2 
AV 2 2 0.4887 0.0039 3 CO 2 
AV 2 2 0.4609 0.0096 3 CO 2 
AV 2 2 0.4635 0.0092 3 CO 2 
AV 2 2 0.4964 0.0115 3 CO 2 
FS FS FS 0.4879 0.2562 FS FS FS 
AV 2 2 0.4894 0.0011 3 CO 2 
CO 3 3 0.2474 0.0015 3 CO 3 
AV 2 2 0.479 0.0125 3 CO 2 
CO 3 3 0.2776 0.0 3 CO 3 
AV 2 2 0.476 0.0 3 CO 2 
CO 3 3 0.2314 0.0 3 CO 4 
AV 2 2 0.5115 0.0053 3 CO 2 
CO 3 3 0.3184 0.0062 3 CO 3 
AV 2 2 0.5321 0.0064 3 CO 2 
MHS 2 2 0.515 0.0099 2 HS 2 
HV 3 2 0.331 0.0165 3 CO 3 
HV 3 3 0.288 0.0151 3 CO 3 
HV 3 2 0.3764 0.0137 3 CO 3 
HV 3 3 0.2745 0.0101 3 CO 3 
HV 3 3 0.3064 0.0026 3 CO 3 
MHS 2 2 0.6101 0.0038 2 HS 2 
HV 3 2 0.4378 0.0011 3 CO 2 
HV 3 3 0.2527 0.0064 3 CO 3 
HV 3 3 0.3235 0.0092 3 CO 3 
MHS 2 2 0.5016 0.0066 3 CO 2 
MHS 2 2 0.43 0.0018 3 CO 2 
HV 3 3 0.2325 0.0015 3 CO 4 
HC 4 3 0.1849 0.0036 4 NA 4 
HC 4 4 0.145 0.0 4 NA 4 
HC 4 4 0.1662 0.0 4 NA 4 
HV 3 3 0.2227 0.0032 3 CO 4 
HC 4 3 0.1786 0.0032 4 NA 4 
HC 4 4 0.117 0.0 4 NA 4 
HC 4 4 0.1574 0.0022 4 NA 4 
HV 3 3 0.2846 0.0032 3 CO 3 
HC 4 3 0.2093 0.0011 4 NA 4 
HC 4 4 0.1448 0.0011 4 NA 4 
HC 4 3 0.1796 0.002 4 NA 4 
HV 3 3 0.2247 0.0 3 CO 4 
HC 4 4 0.1626 0.0049 4 NA 4 
HC 4 4 0.1297 0.0 4 NA 4 
HC 4 4 0.1593 0.0 4 NA 4 
HV 3 3 0.2624 0.0015 3 CO 3 
HC 4 3 0.1907 0.0044 4 NA 4 
HC 4 4 0.1499 0.0 4 NA 4 
HC 4 3 0.1793 0.0 4 NA 4 
HV 3 3 0.272 0.0138 3 CO 3 
HV 3 3 0.2159 0.0095 3 CO 4 
HV 3 3 0.2639 0.0025 3 CO 3 
MHS 2 2 0.5302 0.0087 2 HS 2 
HV 3 3 0.2893 0.0031 3 CO 3 
HV 3 3 0.2911 0.0063 3 CO 3 
HV 3 2 0.3635 0.0089 3 CO 3 
HV 3 3 0.2684 0.0071 3 CO 3 
HV 3 3 0.3168 0.0084 3 CO 3 
MHS 2 2 0.5379 0.0096 3 CO 2 
HV 3 2 0.3653 0.0161 3 CO 3 
HV 3 3 0.2627 0.0076 3 CO 3 
HV 3 3 0.3007 0.012 3 CO 3 
MHS 2 2 0.5403 0.0216 2 HS 2 
HV 3 2 0.3513 0.0027 3 CO 3 
HV 3 3 0.3449 0.0 3 CO 3 
HV 3 3 0.2989 0.0038 3 CO 3 
HV 3 3 0.3009 0.0012 3 CO 3 
MHS 2 2 0.4683 0.0061 3 CO 2 
MHS 2 2 0.4963 0.0062 3 CO 2 
MHS 2 2 0.5998 0.011 2 HS 2 
FS FS FS 0.4867 0.3023 FS FS FS 
AV 2 2 0.5584 0.0018 2 HS 2 
MHS 2 2 0.5174 0.0067 3 CO 2 
MHS 2 2 0.5825 0.0117 2 HS 2 
MHS 2 2 0.491 0.0062 3 CO 2 
MHS 2 2 0.49 0.0186 2 HS 2 
MHS 2 2 0.5745 0.0081 2 HS 2 
MHS 2 2 0.5092 0.0093 2 HS 2 
MHS 2 2 0.53 0.01 2 HS 2 
HV 3 3 0.2656 0.0127 3 CO 3 
HC 4 4 0.1637 0.0 4 NA 4 
HC 4 4 0.1431 0.0 4 NA 4 
HC 4 4 0.1436 0.001 4 NA 4 
HC 4 4 0.1516 0.0042 4 NA 4 
HC 4 4 0.1557 0.0012 4 NA 4 
HC 4 3 0.1805 0.0032 4 NA 4 
HV 3 3 0.309 0.0118 3 CO 3 
HC 4 4 0.1595 0.0012 4 NA 4 
HC 4 3 0.1766 0.0023 4 NA 4 
HC 4 3 0.1884 0.0027 4 NA 4 
HC 4 3 0.1795 0.0027 4 NA 4 
HC 4 3 0.1844 0.0 4 NA 4 
HC 4 3 0.1995 0.0018 4 NA 4 
HV 3 3 0.3103 0.0057 3 CO 3 
HC 4 3 0.2128 0.0036 3 CO 4 
HC 4 3 0.1786 0.0032 4 NA 4 
HC 4 4 0.1593 0.0 4 NA 4 
HC 4 3 0.1811 0.0041 4 NA 4 
HC 4 3 0.1783 0.0016 4 NA 4 
HC 4 3 0.2607 0.0019 3 CO 3 
HV 3 3 0.2531 0.0 3 CO 3 
HV 3 3 0.2734 0.0023 3 CO 3 
HV 3 3 0.2415 0.0029 3 CO 4 
HV 3 3 0.2456 0.0136 3 CO 3 
HV 3 3 0.2759 0.0014 3 HV 3 
HV 3 3 0.3245 0.0061 3 CO 3 
FS FS FS 0.5164 0.2685 FS FS FS 
AV 2 2 0.5655 0.0052 2 HS 2 
AV 2 2 0.5354 0.0101 2 HS 2 
AV 2 2 0.4969 0.0095 2 HS 2 
MHS 2 2 0.6251 0.0103 2 HS 2 
HV 3 3 0.3321 0.0026 3 CO 3 
HV 3 3 0.2911 0.0065 3 CO 3 
HV 3 3 0.3028 0.0 3 CO 3 
HV 3 3 0.3161 0.0097 ERSAdeg ERSArel 3 
HV 3 3 0.3313 0.0012 3 CO 3 
HV 3 2 0.3695 0.0062 3 CO 3 
MHS 2 2 0.4996 0.0025 2 HS 2 
PHS 2 2 0.4363 0.0142 2 HS 2 
HV 3 3 0.2765 0.0013 3 CO 3 
HV 3 3 0.2131 0.0061 4 NA 4 
FS FS FS 0.5384 0.2602 FS FS FS 
MHS 2 2 0.474 0.0062 3 CO 2 
HV 3 3 0.2859 0.0011 3 CO 3 
HC 4 4 0.1673 0.0043 4 NA 4 
HC 4 4 0.1696 0.0018 4 NA 4 
HC 4 3 0.1761 0.0038 4 NA 4 
HV 3 3 0.3031 0.0 3 CO 3 
HV 3 3 0.293 0.005 3 CO 3 
HV 3 3 0.265 0.0041 3 CO 3 
MHS 2 2 0.5027 0.0156 3 CO 2 
HV 3 2 0.3344 0.0136 3 CO 3 
HC 4 3 0.1969 0.0021 4 NA 4 
HC 4 3 0.2005 0.0013 4 NA 4 
HC 4 3 0.2908 0.0157 3 CO 3 
HC 4 3 0.2485 0.0 3 CO 3 
HC 4 2 0.3664 0.0568 3 CO 3 
HC 4 3 0.2027 0.0 4 NA 4 
HV 3 3 0.2748 0.0079 3 CO 3 
HV 3 3 0.2968 0.0032 ERSAdeg ERSArel 3 
HV 3 3 0.293 0.0059 3 CO 3 
HV 3 3 0.3198 0.0111 3 CO 3 
HV 3 3 0.2904 0.0074 3 CO 3 
HV 3 3 0.2758 0.0132 3 CO 3 
MHS 2 2 0.4845 0.0011 2 HS 2 
HV 3 3 0.3465 0.0 3 CO 3 
HC 4 3 0.1872 0.003 4 NA 4 
HV 3 3 0.286 0.0038 3 CO 3 
MHS 2 2 0.5278 0.0035 2 HS 2 
HV 3 2 0.3505 0.0063 3 CO 3 
HC 4 3 0.1803 0.0011 4 NA 4 
HC 4 3 0.2021 0.0063 4 NA 4 
HC 4 3 0.2079 0.0028 4 NA 4 
HC 4 3 0.218 0.0 4 NA 4 
HC 4 3 0.2094 0.0 4 NA 4 
HC 4 3 0.1886 0.0012 4 NA 4 
HV 3 3 0.2805 0.0013 3 CO 3 
HC 4 4 0.1521 0.0011 4 NA 4 
HC 4 4 0.16 0.0022 4 NA 4 
HC 4 4 0.1643 0.0 4 NA 4 
HC 4 4 0.1665 0.0 4 NA 4 
HC 4 3 0.1885 0.0012 4 NA 4 
HC 4 4 0.1733 0.0012 4 NA 4 
HV 3 3 0.3157 0.0013 3 CO 3 
HC 4 4 0.1664 0.003 4 NA 4 
HC 4 3 0.1908 0.0 4 NA 4 
HC 4 4 0.1748 0.0 4 NA 4 
HC 4 3 0.1818 0.0027 4 NA 4 
HC 4 4 0.164 0.0 4 NA 4 
HC 4 4 0.1678 0.0027 4 NA 4 
HV 3 3 0.2572 0.0062 3 CO 3 
HV 3 3 0.2744 0.0019 3 CO 3 
HV 3 3 0.3194 0.0021 3 CO 3 
HV 3 3 0.2872 0.0108 3 CO 3 
HV 3 3 0.2643 0.0022 3 CO 3 
HV 3 3 0.258 0.0039 3 CO 3 
MHS 2 2 0.505 0.0094 2 HS 2 
HV 3 3 0.3183 0.0 3 CO 3 
HC 4 3 0.1921 0.0073 4 NA 4 
HV 3 3 0.2817 0.0074 3 CO 3 
HC 4 3 0.2022 0.001 4 NA 4 
HV 3 3 0.2638 0.0052 3 CO 3 
HC 4 4 0.1668 0.0 4 NA 4 
HV 3 3 0.3011 0.004 3 HV 3 
MHS 2 2 0.5452 0.0195 2 HS 2 
HV 3 3 0.3052 0.0034 3 CO 3 
HC 4 3 0.179 0.0015 4 NA 4 
HV 3 3 0.3149 0.0039 3 CO 3 
HC 4 4 0.1455 0.003 4 NA 4 
HV 3 2 0.3555 0.0062 3 CO 3 
HC 4 3 0.2057 0.0028 4 NA 4 
HV 3 3 0.3102 0.0094 3 CO 3 
HC 4 3 0.1925 0.0039 4 NA 4 
HV 3 3 0.2868 0.0 3 CO 3 
HC 4 4 0.1701 0.0024 4 NA 4 
HV 3 3 0.2609 0.0032 3 CO 3 
HC 4 4 0.1616 0.0014 4 NA 4 
HV 3 3 0.2773 0.002 3 CO 3 
MHS 2 2 0.5755 0.0 2 HS 2 
MHS 2 2 0.5094 0.0 3 CO 2 
HV 3 3 0.2445 0.0 3 CO 4 
HV 3 3 0.2829 0.0 3 CO 3 
MHS 2 2 0.5895 0.0119 2 HS 2 
HV 3 3 0.3232 0.0128 3 CO 3 
HC 4 3 0.1974 0.0062 4 NA 4 
HV 3 3 0.3239 0.0101 3 CO 3 
HC 4 3 0.2013 0.0083 4 NA 4 
HV 3 3 0.3273 0.0097 3 CO 3 
HC 4 3 0.2173 0.0 4 NA 4 
HV 3 3 0.3398 0.0031 3 CO 3 
MHS 2 2 0.4835 0.0055 3 CO 2 
HV 3 3 0.2459 0.0048 3 CO 3 
HC 4 4 0.1511 0.006 4 NA 4 
HV 3 3 0.2754 0.0031 3 CO 3 
HC 4 3 0.1687 0.0051 4 NA 4 
HV 3 3 0.3208 0.0163 3 CO 3 
HC 4 FS 0.5659 0.0821 FS FS 2 
HV 3 3 0.2872 0.0068 3 CO 3 
MHS 2 2 0.5329 0.0057 2 HS 2 
HV 3 2 0.3382 0.0102 3 CO 3 
HC 4 3 0.2093 0.0036 4 NA 4 
HV 3 3 0.3018 0.0019 3 CO 3 
MHS 2 2 0.5371 0.0034 3 CO 2 
MHS 2 2 0.6122 0.0118 3 CO 2 
MHS 2 2 0.5153 0.0075 3 CO 2 
HV 3 3 0.3065 0.0 3 CO 3 
HV 3 3 0.2506 0.0107 3 CO 3 
HV 3 3 0.3118 0.0044 3 CO 3 
HV 3 3 0.3197 0.0 3 CO 3 
MHS 2 2 0.6156 0.0139 3 CO 2 
HV 3 3 0.3183 0.0 3 CO 3 
HV 3 3 0.3159 0.0023 3 CO 3 
HV 3 2 0.3915 0.0056 3 CO 3 
HV 3 2 0.3973 0.001 3 CO 3 
MHS 2 2 0.4635 0.0029 3 CO 2 
HV 3 3 0.2468 0.0069 ERSAdeg ERSArel 3 
HV 3 3 0.2417 0.0056 3 CO 4 
HV 3 3 0.3117 0.0014 3 CO 3 
HV 3 3 0.3063 0.0044 3 CO 3 
MHS 2 2 0.4821 0.008 3 CO 2 
HV 3 3 0.2553 0.003 3 CO 3 
HV 3 3 0.2191 0.0049 3 CO 4 
HV 3 3 0.2862 0.0053 3 CO 3 
HV 3 3 0.3006 0.0031 3 CO 3 
MHS 2 2 0.5945 0.0071 3 CO 2 
MHS 2 2 0.5723 0.0076 2 HS 2 
MHS 2 2 0.4835 0.0059 3 CO 2 
MHS 2 2 0.566 0.0038 3 CO 2 
MHS 2 2 0.5001 0.0067 3 CO 2 
MHS 2 2 0.6277 0.0133 2 HS 2 
FS FS FS 0.4716 0.292 FS FS FS 
AV 2 2 0.5679 0.0107 2 HS 2 
AV 2 2 0.56 0.0168 3 CO 2 
AV 2 2 0.5558 0.005 2 HS 2 
AV 2 2 0.5635 0.0071 2 HS 2 
FS FS FS 0.5189 0.2424 FS FS FS 
AV 2 2 0.5253 0.0042 2 HS 2 
AV 2 2 0.5749 0.0157 2 HS 2 
AV 2 2 0.5038 0.0084 3 CO 2 
AV 2 2 0.5599 0.0135 2 HS 2 
MHS 2 2 0.5706 0.0159 2 HS 2 
HV 3 3 0.3466 0.0023 3 CO 3 
HC 4 3 0.242 0.0032 3 CO 4 
HC 4 3 0.1732 0.0046 4 NA 4 
HV 3 3 0.341 0.0038 3 CO 3 
HC 4 3 0.1997 0.0011 4 NA 4 
HC 4 3 0.2086 0.0027 3 CO 4 
HV 3 3 0.3303 0.0067 3 CO 3 
HC 4 3 0.208 0.0041 4 NA 4 
HC 4 3 0.172 0.0049 4 NA 4 
HV 3 3 0.3301 0.0 3 CO 3 
HC 4 3 0.2234 0.0054 4 NA 4 
HC 4 4 0.1697 0.0027 4 NA 4 
HV 3 2 0.3284 0.0571 3 CO 3 
HC 4 3 0.2818 0.0038 3 CO 3 
HC 4 3 0.2471 0.0041 3 CO 3 
HV 3 2 0.3591 0.0046 3 CO 3 
HV 3 3 0.2939 0.0043 3 CO 3 
FS FS FS 0.5303 0.2707 FS FS FS 
AV 2 2 0.5297 0.0112 3 CO 2 
MHS 2 2 0.4562 0.0037 3 CO 2 
HV 3 3 0.294 0.0 3 CO 3 
MHS 2 2 0.5198 0.0094 2 HS 2 
MHS 2 2 0.4914 0.0066 2 HS 2 
HV 3 3 0.2932 0.0086 3 CO 3 
MHS 2 2 0.5679 0.014 2 HS 2 
FS FS FS 0.4847 0.2962 FS FS FS 
MHS 2 2 0.5398 0.0038 3 CO 2 
MHS 2 2 0.486 0.0027 2 HS 2 
HV 3 3 0.2817 0.0086 3 CO 3 
HV 3 3 0.3312 0.0069 3 CO 3 
MHS 2 2 0.5402 0.0048 2 HS 2 
MHS 2 2 0.5612 0.0036 2 AV 2 
HV 3 3 0.2986 0.0119 3 CO 3 
HV 3 2 0.3525 0.0114 3 CO 3 
MHS 2 2 0.4978 0.002 3 CO 2 
HV 3 3 0.2469 0.0021 3 CO 3 
HV 3 3 0.3422 0.0049 3 CO 3 
MHS 2 2 0.5429 0.012 2 HS 2 
HV 3 3 0.3281 0.0015 3 CO 3 
FS FS FS 0.4467 0.3489 FS FS FS 
FS FS FS 0.4856 0.2222 FS FS FS 
FS FS FS 0.5339 0.2658 FS FS FS 
FS FS FS 0.4953 0.2816 FS FS FS 
FS FS FS 0.4909 0.2897 FS FS FS 
FS FS FS 0.5337 0.259 FS FS FS 
FS FS FS 0.5184 0.268 FS FS FS 
FS FS FS 0.5004 0.262 FS FS FS 
MHS 2 2 0.494 0.0131 3 CO 2 
HV 3 3 0.3164 0.0027 3 CO 3 
HC 4 3 0.2476 0.0171 3 CO 3 
HV 3 3 0.2991 0.0144 3 CO 3 
HC 4 3 0.2129 0.0 4 NA 4 
HV 3 3 0.285 0.0035 3 CO 3 
HC 4 3 0.1927 0.0 4 NA 4 
HV 3 3 0.3056 0.006 3 CO 3 
MHS 2 2 0.5166 0.0105 3 CO 2 
MHS 2 2 0.609 0.014 2 HS 2 
PHS 2 2 0.6604 0.0061 FS FS 2 
PHS 2 2 0.4638 0.003 2 AV 2 
PHS 2 2 0.4298 0.0052 2 AV 2 
FS FS FS 0.5012 0.3027 FS FS FS 
AV 2 2 0.5407 0.0136 3 CO 2 
CO 3 2 0.3537 0.015 3 CO 3 
CO 3 2 0.3324 0.0183 3 CO 3 
AV 2 2 0.5247 0.0119 3 CO 2 
CO 3 2 0.3385 0.0123 3 CO 3 
CO 3 3 0.2801 0.0052 3 CO 3 
AV 2 2 0.6159 0.0049 2 HS 2 
CO 3 2 0.3556 0.0162 3 CO 3 
CO 3 2 0.4 0.0091 3 CO 3 
AV 2 2 0.5475 0.0063 2 HS 2 
CO 3 2 0.3454 0.0115 3 CO 3 
CO 3 2 0.337 0.0097 3 CO 3 
AV 2 2 0.5833 0.0141 3 CO 2 
AV 2 2 0.5799 0.0109 3 CO 2 
FS FS FS 0.4669 0.3374 FS FS FS 
AV 2 2 0.5802 0.011 3 CO 2 
AV 2 2 0.5891 0.0052 2 HS 2 
AV 2 2 0.5527 0.0135 3 CO 2 
AV 2 2 0.5467 0.0143 3 CO 2 
FS FS FS 0.4724 0.2967 FS FS FS 
AV 2 2 0.5595 0.0024 3 CO 2 
AV 2 2 0.497 0.0028 3 CO 2 
AV 2 2 0.5689 0.0037 2 HS 2 
AV 2 2 0.5535 0.0111 3 CO 2 
PHS 2 2 0.5367 0.0164 2 AV 2 
HV 3 3 0.2861 0.005 3 CO 3 
HV 3 3 0.2999 0.004 3 CO 3 
HV 3 3 0.284 0.0 3 CO 3 
HV 3 2 0.3666 0.0053 3 CO 3 
FS FS FS 0.524 0.2528 FS FS FS 
AV 2 2 0.4916 0.0122 3 CO 2 
AV 2 2 0.52 0.0119 3 CO 2 
FS FS FS 0.5565 0.3041 FS FS FS 
AV 2 2 0.5766 0.0072 3 CO 2 
AV 2 2 0.5782 0.0277 2 HS 2 
PHS 2 2 0.3875 0.0068 3 CO 3 
HV 3 3 0.2686 0.0027 3 CO 3 
HV 3 3 0.2496 0.001 3 HV 3 
FS FS FS 0.4449 0.3226 FS FS FS 
PHS 2 2 0.6008 0.0159 2 AV 2 
PHS 2 2 0.4748 0.0111 2 HS 2 
FS FS FS 0.4942 0.3295 FS FS FS 
MHS 2 2 0.5196 0.006 2 HS 2 
HV 3 3 0.3077 0.0014 3 CO 3 
HC 4 4 0.1614 0.0 4 NA 4 
HC 4 3 0.1809 0.0014 4 NA 4 
HC 4 3 0.2505 0.0015 3 CO 3 
HV 3 3 0.3109 0.0012 3 CO 3 
HC 4 4 0.1513 0.0036 4 NA 4 
HC 4 3 0.2124 0.0036 4 NA 4 
HC 4 3 0.2265 0.0023 3 CO 4 
HV 3 2 0.3719 0.0049 3 CO 3 
HC 4 4 0.1708 0.0013 4 NA 4 
HC 4 3 0.2526 0.0 3 HV 3 
HC 4 3 0.2548 0.0095 3 HV 3 
HV 3 3 0.2996 0.0013 3 HV 3 
HC 4 3 0.1774 0.0035 4 NA 4 
HC 4 3 0.1915 0.0027 4 NA 4 
HC 4 2 0.3729 0.0334 3 CO 3 
HV 3 3 0.2759 0.0038 3 CO 3 
HC 4 4 0.137 0.0092 4 NA 4 
HC 4 3 0.189 0.0037 4 NA 4 
HC 4 4 0.1547 0.0041 4 NA 4 
HV 3 3 0.2759 0.0038 3 CO 3 
HC 4 4 0.136 0.0092 4 NA 4 
HC 4 3 0.188 0.0037 4 NA 4 
HC 4 4 0.1547 0.0041 4 NA 4 
HV 3 2 0.3868 0.0045 3 CO 3 
HC 4 4 0.1404 0.0 4 NA 4 
HC 4 3 0.2534 0.0012 3 CO 3 
HC 4 3 0.2439 0.0082 3 HV 3 
HV 3 3 0.2264 0.0046 3 CO 4 
HC 4 4 0.1375 0.0063 4 NA 4 
HC 4 3 0.1844 0.004 4 NA 4 
HC 4 4 0.1579 0.0 4 NA 4 
HV 3 3 0.2538 0.0026 3 CO 3 
HC 4 4 0.1425 0.0 4 NA 4 
HC 4 3 0.1828 0.0 4 NA 4 
HC 4 4 0.1581 0.0 4 NA 4 
HV 3 3 0.2337 0.0 3 CO 4 
HC 4 4 0.1328 0.0011 4 NA 4 
HC 4 4 0.1629 0.0023 4 NA 4 
HC 4 3 0.1778 0.001 4 NA 4 
HV 3 3 0.2253 0.0 3 HV 4 
HV 3 3 0.3156 0.0028 3 CO 3 
HV 3 2 0.3519 0.0016 3 CO 3 
MHS 2 2 0.4948 0.0026 2 HS 2 
HV 3 3 0.3215 0.0054 3 CO 3 
HC 4 3 0.2234 0.0049 3 CO 4 
HC 4 3 0.2399 0.0036 3 CO 4 
HC 4 3 0.1858 0.0037 4 NA 4 
HC 4 3 0.1882 0.0037 4 NA 4 
HC 4 3 0.1851 0.0037 4 NA 4 
HC 4 4 0.1473 0.0017 4 NA 4 
HC 4 3 0.2002 0.0 4 NA 4 
HC 4 4 0.1722 0.0015 4 NA 4 
HC 4 3 0.2004 0.0062 4 NA 4 
HC 4 3 0.1976 0.0053 4 NA 4 
HV 3 2 0.3015 0.0263 3 CO 3 
HC 4 3 0.2316 0.0069 3 CO 4 
HC 4 3 0.2932 0.0074 3 CO 3 
HC 4 3 0.2656 0.004 3 CO 3 
HC 4 3 0.2843 0.0032 3 CO 3 
HC 4 3 0.1986 0.0016 4 NA 4 
HC 4 4 0.1583 0.0 4 NA 4 
HC 4 3 0.2089 0.001 4 NA 4 
HC 4 3 0.2026 0.0021 4 NA 4 
HC 4 3 0.2295 0.0 3 CO 4 
HC 4 3 0.2152 0.0029 4 NA 4 
HV 3 3 0.3058 0.0014 3 CO 3 
HC 4 3 0.2471 0.0 3 CO 3 
HC 4 3 0.2093 0.0 4 NA 4 
HC 4 4 0.1474 0.0 4 NA 4 
HC 4 3 0.2022 0.0019 4 NA 4 
HC 4 4 0.1614 0.0 4 NA 4 
HC 4 4 0.1421 0.0 4 NA 4 
HC 4 3 0.2625 0.0 3 CO 3 
HC 4 3 0.1838 0.0 4 NA 4 
HC 4 4 0.1682 0.0035 4 NA 4 
HC 4 3 0.1699 0.0065 4 NA 4 
HV 3 3 0.3273 0.003 3 CO 3 
HC 4 3 0.2445 0.0016 3 HV 3 
HC 4 3 0.2574 0.0019 3 CO 3 
HC 4 3 0.1731 0.003 4 NA 4 
