               PAIR_ID        IID1        H1        IID2        H2       HSR   N
   SampleAV3_SampleAY7   SampleAV3  0.694645   SampleAY7  0.981966  0.707402  49
   SampleAV4_SampleAY0   SampleAV4  0.745815   SampleAY0  0.660431  0.885515  25
   SampleAV4_SampleAY1   SampleAV4  0.671886   SampleAY1  0.682714  0.984139  27
   SampleAV4_SampleAY2   SampleAV4  0.677391   SampleAY2  0.733022  0.924107  24
   SampleAV4_SampleAY3   SampleAV4  0.838879   SampleAY3  0.726433  0.865956  14
   SampleAV4_SampleAY4   SampleAV4  0.733339   SampleAY4  0.791051  0.927043  24
   SampleAV4_SampleAY5   SampleAV4  0.749697   SampleAY5  0.760852  0.985338  26
   SampleAV4_SampleAY6   SampleAV4  0.797306   SampleAY6  0.879756  0.906281  20
   SampleAV4_SampleAY7   SampleAV4  0.682984   SampleAY7  0.741070  0.921618  22
   SampleAV5_SampleAY0   SampleAV5  0.827803   SampleAY0  0.612235  0.739590  17
   SampleAV5_SampleAY1   SampleAV5  0.733141   SampleAY1  0.717130  0.978162  25
   SampleAV5_SampleAY2   SampleAV5  0.716000   SampleAY2  0.817364  0.875987  27
   SampleAV5_SampleAY3   SampleAV5  0.925289   SampleAY3  0.801397  0.866105  16
   SampleAV5_SampleAY4   SampleAV5  0.748373   SampleAY4  0.893924  0.837178  25
   SampleAV5_SampleAY5   SampleAV5  0.714362   SampleAY5  0.781881  0.913646  24
   SampleAV5_SampleAY6   SampleAV5  0.696440   SampleAY6  0.920281  0.756769  22
   SampleAV5_SampleAY7   SampleAV5  0.823961   SampleAY7  0.841979  0.978601  21
   SampleAV6_SampleAY0   SampleAV6  0.779232   SampleAY0  0.735179  0.943466  26
   SampleAV6_SampleAY1   SampleAV6  0.718303   SampleAY1  0.715567  0.996191  14
   SampleAV6_SampleAY2   SampleAV6  0.872099   SampleAY2  0.767970  0.880599  21
   SampleAV6_SampleAY3   SampleAV6  0.803777   SampleAY3  0.825918  0.973192  16
   SampleAV6_SampleAY4   SampleAV6  0.743021   SampleAY4  0.780280  0.952249  24
   SampleAV6_SampleAY5   SampleAV6  0.837456   SampleAY5  0.782035  0.933823  22
   SampleAV6_SampleAY6   SampleAV6  0.751082   SampleAY6  0.847501  0.886232  26
   SampleAV6_SampleAY7   SampleAV6  0.825757   SampleAY7  0.881654  0.936601  23
   SampleAV7_SampleAY0   SampleAV7  0.835026   SampleAY0  0.897248  0.930653  15
   SampleAV7_SampleAY1   SampleAV7  0.792707   SampleAY1  0.810659  0.977854  19
   SampleAV7_SampleAY2   SampleAV7  0.879855   SampleAY2  0.795876  0.904553  33
   SampleAV7_SampleAY3   SampleAV7  0.870527   SampleAY3  0.921521  0.944664  12
   SampleAV7_SampleAY4   SampleAV7  0.824383   SampleAY4  0.862762  0.955516  28
   SampleAV7_SampleAY5   SampleAV7  0.821498   SampleAY5  0.825652  0.994969  27
   SampleAV7_SampleAY6   SampleAV7  0.826487   SampleAY6  0.668217  0.808503  22
   SampleAV7_SampleAY7   SampleAV7  0.770312   SampleAY7  0.839814  0.917242  27
   SampleAV8_SampleAY0   SampleAV8  0.754619   SampleAY0  0.855442  0.882139  18
   SampleAV8_SampleAY1   SampleAV8  0.723469   SampleAY1  0.807828  0.895573  25
   SampleAV8_SampleAY2   SampleAV8  0.826687   SampleAY2  0.818483  0.990077  25
   SampleAV8_SampleAY3   SampleAV8  0.874095   SampleAY3  0.898853  0.972456  13
   SampleAV8_SampleAY4   SampleAV8  0.798341   SampleAY4  0.843192  0.946809  21
   SampleAV8_SampleAY5   SampleAV8  0.768299   SampleAY5  0.788996  0.973768  25
   SampleAV8_SampleAY6   SampleAV8  0.819398   SampleAY6  0.780704  0.952778  16
   SampleAV8_SampleAY7   SampleAV8  0.811811   SampleAY7  0.919212  0.883160  24
   SampleAV1_SampleAY8   SampleAV1  0.864330   SampleAY8  0.887804  0.973559  23
   SampleAV1_SampleAY9   SampleAV1  0.842931   SampleAY9  0.785054  0.931338  19
  SampleAV1_SampleAY10   SampleAV1  0.889344  SampleAY10  0.917409  0.969408  21
   SampleAV1_SampleAZ0   SampleAV1  0.793752   SampleAZ0  0.763082  0.961361  22
   SampleAV1_SampleAZ1   SampleAV1  0.866729   SampleAZ1  0.900873  0.962099  12
   SampleAV1_SampleAZ2   SampleAV1  0.874053   SampleAZ2  0.750563  0.858715  17
   SampleAV1_SampleAZ3   SampleAV1  0.838461   SampleAZ3  0.699258  0.833979  33
   SampleAV2_SampleAY8   SampleAV2  0.717978   SampleAY8  0.781182  0.919092  20
   SampleAV2_SampleAY9   SampleAV2  0.702403   SampleAY9  0.717269  0.979274  14
  SampleAV2_SampleAY10   SampleAV2  0.962594  SampleAY10  0.864043  0.897620  18
   SampleAV2_SampleAZ0   SampleAV2  0.801692   SampleAZ0  0.801902  0.999738  30
   SampleAV2_SampleAZ1   SampleAV2  0.775236   SampleAZ1  0.768783  0.991676  19
   SampleAV2_SampleAZ2   SampleAV2  0.890469   SampleAZ2  0.886662  0.995724  21
   SampleAV2_SampleAZ3   SampleAV2  0.710941   SampleAZ3  0.715828  0.993173  28
   SampleAV3_SampleAY8   SampleAV3  0.717688   SampleAY8  0.970162  0.739761  46
   SampleAV3_SampleAY9   SampleAV3  0.808017   SampleAY9  0.867853  0.931053  16
  SampleAV3_SampleAY10   SampleAV3  0.679194  SampleAY10  0.922862  0.735965  34
   SampleAV3_SampleAZ0   SampleAV3  0.697799   SampleAZ0  0.794587  0.878191  22
   SampleAV3_SampleAZ1   SampleAV3  0.754847   SampleAZ1  0.786600  0.959632  14
   SampleAV3_SampleAZ2   SampleAV3  0.736138   SampleAZ2  0.822509  0.894991  21
   SampleAV3_SampleAZ3   SampleAV3  0.786789   SampleAZ3  0.917728  0.857323  17
   SampleAV4_SampleAY8   SampleAV4  0.712916   SampleAY8  0.875377  0.814410  21
   SampleAV4_SampleAY9   SampleAV4  0.787947   SampleAY9  0.832469  0.946518  16
  SampleAV4_SampleAY10   SampleAV4  0.789413  SampleAY10  0.747082  0.946377  25
   SampleAV4_SampleAZ0   SampleAV4  0.790781   SampleAZ0  0.811101  0.974947  24
   SampleAV4_SampleAZ1   SampleAV4  0.727408   SampleAZ1  0.846633  0.859178  31
   SampleAV4_SampleAZ2   SampleAV4  0.835345   SampleAZ2  0.736061  0.881147  19
   SampleAV4_SampleAZ3   SampleAV4  0.799054   SampleAZ3  0.798748  0.999618  24
   SampleAV5_SampleAY8   SampleAV5  0.807119   SampleAY8  0.752564  0.932407  27
   SampleAV5_SampleAY9   SampleAV5  0.773111   SampleAY9  0.732300  0.947211  22
  SampleAV5_SampleAY10   SampleAV5  0.802425  SampleAY10  0.774169  0.964787  27
   SampleAV5_SampleAZ0   SampleAV5  0.835760   SampleAZ0  0.828436  0.991237  26
   SampleAV5_SampleAZ1   SampleAV5  0.783140   SampleAZ1  0.825656  0.948506  22
   SampleAV5_SampleAZ2   SampleAV5  0.786998   SampleAZ2  0.762223  0.968520  20
   SampleAV5_SampleAZ3   SampleAV5  0.780296   SampleAZ3  0.784788  0.994276  25
   SampleAV6_SampleAY8   SampleAV6  0.708311   SampleAY8  0.791747  0.894618  19
   SampleAV6_SampleAY9   SampleAV6  0.890814   SampleAY9  0.722289  0.810819  23
  SampleAV6_SampleAY10   SampleAV6  0.712925  SampleAY10  0.778135  0.916197  20
   SampleAV6_SampleAZ0   SampleAV6  0.923702   SampleAZ0  0.680387  0.736587  49
   SampleAV6_SampleAZ1   SampleAV6  0.721642   SampleAZ1  0.758613  0.951264  19
   SampleAV6_SampleAZ2   SampleAV6  0.726852   SampleAZ2  0.893235  0.813730  52
   SampleAV6_SampleAZ3   SampleAV6  0.761206   SampleAZ3  0.777962  0.978461  28
   SampleAV7_SampleAY8   SampleAV7  0.826860   SampleAY8  0.843646  0.980104  29
   SampleAV7_SampleAY9   SampleAV7  0.806868   SampleAY9  0.776950  0.962920  21
  SampleAV7_SampleAY10   SampleAV7  0.714771  SampleAY10  0.848860  0.842036  21
   SampleAV7_SampleAZ0   SampleAV7  0.710399   SampleAZ0  0.713700  0.995376  28
   SampleAV7_SampleAZ1   SampleAV7  0.902875   SampleAZ1  1.000000  0.902875  14
   SampleAV7_SampleAZ2   SampleAV7  0.910948   SampleAZ2  0.877795  0.963607  18
   SampleAV7_SampleAZ3   SampleAV7  0.781270   SampleAZ3  0.806250  0.969018  21
   SampleAV8_SampleAY8   SampleAV8  0.896870   SampleAY8  0.818396  0.912502  24
   SampleAV8_SampleAY9   SampleAV8  0.859268   SampleAY9  0.827721  0.963286  13
  SampleAV8_SampleAY10   SampleAV8  0.705034  SampleAY10  0.806904  0.873751  13
   SampleAV8_SampleAZ0   SampleAV8  0.687887   SampleAZ0  0.857874  0.801851  26
   SampleAV8_SampleAZ1   SampleAV8  0.891803   SampleAZ1  0.814636  0.913471  15
   SampleAV8_SampleAZ2   SampleAV8  0.885483   SampleAZ2  0.902409  0.981243  17
   SampleAV8_SampleAZ3   SampleAV8  0.638360   SampleAZ3  0.865138  0.737870  21
   SampleAV1_SampleAZ5   SampleAV1  0.775430   SampleAZ5  0.802365  0.966430  24
   SampleAV1_SampleAZ6   SampleAV1  0.853606   SampleAZ6  0.747014  0.875128  19
   SampleAV1_SampleAZ7   SampleAV1  0.853122   SampleAZ7  0.884436  0.964595  14
   SampleAV1_SampleAZ8   SampleAV1  0.853857   SampleAZ8  0.919190  0.928924  15
   SampleAV1_SampleAZ9   SampleAV1  0.856450   SampleAZ9  0.864335  0.990877  24
  SampleAV1_SampleAZ10   SampleAV1  0.895738  SampleAZ10  0.833013  0.929974  18
   SampleAV2_SampleAZ5   SampleAV2  0.830846   SampleAZ5  0.813727  0.979396  30
   SampleAV2_SampleAZ6   SampleAV2  0.796755   SampleAZ6  0.824963  0.965806  21
   SampleAV2_SampleAZ7   SampleAV2  0.774805   SampleAZ7  0.802873  0.965040  22
   SampleAV2_SampleAZ8   SampleAV2  0.788810   SampleAZ8  0.864080  0.912889  23
   SampleAV2_SampleAZ9   SampleAV2  0.777188   SampleAZ9  0.850677  0.913611  21
  SampleAV2_SampleAZ10   SampleAV2  0.827443  SampleAZ10  0.711356  0.859704  24
   SampleAV3_SampleAZ5   SampleAV3  0.833441   SampleAZ5  0.762040  0.914329  27
   SampleAV3_SampleAZ6   SampleAV3  0.866137   SampleAZ6  0.794548  0.917346  18
   SampleAV3_SampleAZ7   SampleAV3  0.917596   SampleAZ7  0.912866  0.994845  16
   SampleAV3_SampleAZ8   SampleAV3  0.759703   SampleAZ8  0.783346  0.969817  19
   SampleAV3_SampleAZ9   SampleAV3  0.751430   SampleAZ9  0.810803  0.926772  15
  SampleAV3_SampleAZ10   SampleAV3  0.934232  SampleAZ10  0.924562  0.989649  16
   SampleAV4_SampleAZ5   SampleAV4  0.764053   SampleAZ5  0.864254  0.884060  21
   SampleAV4_SampleAZ6   SampleAV4  0.743340   SampleAZ6  0.789691  0.941305  19
   SampleAV4_SampleAZ7   SampleAV4  0.696504   SampleAZ7  0.683426  0.981224  34
   SampleAV4_SampleAZ8   SampleAV4  0.701385   SampleAZ8  0.794933  0.882320  31
   SampleAV4_SampleAZ9   SampleAV4  0.780071   SampleAZ9  0.885390  0.881048  16
  SampleAV4_SampleAZ10   SampleAV4  0.747189  SampleAZ10  0.710551  0.950966  31
   SampleAV5_SampleAZ5   SampleAV5  0.796544   SampleAZ5  0.792714  0.995191  21
   SampleAV5_SampleAZ6   SampleAV5  0.779862   SampleAZ6  0.757203  0.970944  16
   SampleAV5_SampleAZ7   SampleAV5  0.754284   SampleAZ7  0.742893  0.984898  25
   SampleAV5_SampleAZ8   SampleAV5  0.700872   SampleAZ8  0.762601  0.919055  26
   SampleAV5_SampleAZ9   SampleAV5  0.815933   SampleAZ9  0.852363  0.957259  15
  SampleAV5_SampleAZ10   SampleAV5  0.732415  SampleAZ10  0.691205  0.943734  25
   SampleAV6_SampleAZ5   SampleAV6  0.756935   SampleAZ5  0.651157  0.860254  57
   SampleAV6_SampleAZ6   SampleAV6  0.847309   SampleAZ6  0.754070  0.889959  20
   SampleAV6_SampleAZ7   SampleAV6  0.771070   SampleAZ7  0.963522  0.800262  35
   SampleAV6_SampleAZ8   SampleAV6  0.772670   SampleAZ8  0.938748  0.823085  43
   SampleAV6_SampleAZ9   SampleAV6  0.751310   SampleAZ9  0.923772  0.813307  46
  SampleAV6_SampleAZ10   SampleAV6  0.876022  SampleAZ10  0.819686  0.935691  21
   SampleAV7_SampleAZ5   SampleAV7  0.701024   SampleAZ5  0.788170  0.889432  28
   SampleAV7_SampleAZ6   SampleAV7  0.896946   SampleAZ6  0.838498  0.934837  19
   SampleAV7_SampleAZ7   SampleAV7  0.889486   SampleAZ7  0.757993  0.852169  19
   SampleAV7_SampleAZ8   SampleAV7  0.831649   SampleAZ8  0.814805  0.979745  20
   SampleAV7_SampleAZ9   SampleAV7  0.850084   SampleAZ9  0.893071  0.951867  25
  SampleAV7_SampleAZ10   SampleAV7  0.912107  SampleAZ10  0.844031  0.925364  18
   SampleAV8_SampleAZ5   SampleAV8  0.680664   SampleAZ5  0.771302  0.882488  24
   SampleAV8_SampleAZ6   SampleAV8  0.761065   SampleAZ6  0.769176  0.989455  26
   SampleAV8_SampleAZ7   SampleAV8  0.884774   SampleAZ7  0.741344  0.837891  21
   SampleAV8_SampleAZ8   SampleAV8  0.908843   SampleAZ8  0.849160  0.934331  21
   SampleAV8_SampleAZ9   SampleAV8  0.760856   SampleAZ9  0.809073  0.940404  20
  SampleAV8_SampleAZ10   SampleAV8  0.775985  SampleAZ10  0.822802  0.943100  25
  SampleAV10_SampleAV9  SampleAV10  0.836705   SampleAV9  0.900745  0.928904  19
   SampleAV9_SampleAW1   SampleAV9  0.770075   SampleAW1  0.730244  0.948278  21
   SampleAV9_SampleAW2   SampleAV9  0.767749   SampleAW2  0.876324  0.876102  20
   SampleAV9_SampleAW3   SampleAV9  0.777733   SampleAW3  0.770783  0.991064  17
   SampleAV9_SampleAW4   SampleAV9  0.895872   SampleAW4  0.950635  0.942393  17
   SampleAV9_SampleAW5   SampleAV9  0.817054   SampleAW5  0.951420  0.858773  14
  SampleAV10_SampleAW0  SampleAV10  0.763712   SampleAW0  0.741730  0.971217  19
  SampleAV10_SampleAW1  SampleAV10  0.882149   SampleAW1  0.890353  0.990786  27
  SampleAV10_SampleAW2  SampleAV10  0.906154   SampleAW2  0.904546  0.998225  14
  SampleAV10_SampleAW3  SampleAV10  0.863489   SampleAW3  0.930879  0.927606  11
  SampleAV10_SampleAW5  SampleAV10  0.806642   SampleAW5  0.748264  0.927629  15
   SampleAW0_SampleAW1   SampleAW0  0.771377   SampleAW1  0.731715  0.948583  18
   SampleAW0_SampleAW2   SampleAW0  0.800215   SampleAW2  0.819541  0.976418  11
   SampleAW0_SampleAW4   SampleAW0  0.618109   SampleAW4  0.977988  0.632021  49
   SampleAW0_SampleAW5   SampleAW0  0.694746   SampleAW5  0.972438  0.714438  42
   SampleAW1_SampleAW2   SampleAW1  0.913768   SampleAW2  0.820976  0.898451  15
   SampleAW1_SampleAW3   SampleAW1  0.854056   SampleAW3  0.768485  0.899807  14
   SampleAW1_SampleAW4   SampleAW1  0.891516   SampleAW4  0.759583  0.852013  18
   SampleAW1_SampleAW5   SampleAW1  0.774043   SampleAW5  0.838405  0.923232  12
   SampleAW2_SampleAW3   SampleAW2  0.792750   SampleAW3  0.851438  0.931072  16
   SampleAW2_SampleAW4   SampleAW2  0.647936   SampleAW4  0.967113  0.669969  51
   SampleAW2_SampleAW5   SampleAW2  0.697577   SampleAW5  0.979098  0.712469  50
   SampleAW3_SampleAW4   SampleAW3  0.857094   SampleAW4  0.825695  0.963365  16
   SampleAW3_SampleAW5   SampleAW3  0.858492   SampleAW5  0.954796  0.899137  17
   SampleAW4_SampleAW5   SampleAW4  0.618125   SampleAW5  0.622519  0.992941  45
   SampleAV9_SampleAW6   SampleAV9  0.908203   SampleAW6  0.862548  0.949730  23
   SampleAV9_SampleAW7   SampleAV9  0.790351   SampleAW7  0.777633  0.983908  25
   SampleAV9_SampleAW9   SampleAV9  0.732612   SampleAW9  0.773807  0.946763  15
  SampleAV9_SampleAW10   SampleAV9  0.902822  SampleAW10  0.791163  0.876322  17
   SampleAV9_SampleAX0   SampleAV9  0.956002   SampleAX0  0.868046  0.907996  24
   SampleAV9_SampleAX1   SampleAV9  0.848945   SampleAX1  0.925986  0.916801  16
   SampleAV9_SampleAX2   SampleAV9  0.922359   SampleAX2  0.898093  0.973692  23
  SampleAV10_SampleAW6  SampleAV10  0.699611   SampleAW6  0.839840  0.833029  19
  SampleAV10_SampleAW7  SampleAV10  0.893811   SampleAW7  0.765829  0.856814  22
  SampleAV10_SampleAW8  SampleAV10  0.859794   SampleAW8  0.863148  0.996115  23
  SampleAV10_SampleAW9  SampleAV10  0.746127   SampleAW9  0.761580  0.979709  14
 SampleAV10_SampleAW10  SampleAV10  0.973392  SampleAW10  0.936145  0.961735  14
  SampleAV10_SampleAX0  SampleAV10  0.675051   SampleAX0  0.776809  0.869006  22
  SampleAV10_SampleAX1  SampleAV10  0.744404   SampleAX1  0.781067  0.953060  17
  SampleAV10_SampleAX2  SampleAV10  0.815099   SampleAX2  0.741103  0.909219  21
   SampleAW0_SampleAW6   SampleAW0  0.650329   SampleAW6  0.664187  0.979136  21
   SampleAW0_SampleAW7   SampleAW0  0.814918   SampleAW7  0.844298  0.965202  14
   SampleAW0_SampleAW8   SampleAW0  0.784539   SampleAW8  0.813683  0.964183  17
   SampleAW0_SampleAW9   SampleAW0  0.668684   SampleAW9  0.992042  0.674048  35
  SampleAW0_SampleAW10   SampleAW0  0.770947  SampleAW10  0.870532  0.885605  16
   SampleAW0_SampleAX0   SampleAW0  0.640370   SampleAX0  0.906835  0.706159  24
   SampleAW0_SampleAX1   SampleAW0  0.715655   SampleAX1  0.754901  0.948011  23
   SampleAW0_SampleAX2   SampleAW0  0.972512   SampleAX2  0.960711  0.987866  19
   SampleAW1_SampleAW6   SampleAW1  0.866807   SampleAW6  0.772937  0.891706  16
   SampleAW1_SampleAW7   SampleAW1  0.701982   SampleAW7  0.967413  0.725629  46
   SampleAW1_SampleAW8   SampleAW1  0.787640   SampleAW8  0.970572  0.811522  35
   SampleAW1_SampleAW9   SampleAW1  0.687865   SampleAW9  0.822465  0.836346  23
  SampleAW1_SampleAW10   SampleAW1  0.762768  SampleAW10  0.927446  0.822439  44
   SampleAW1_SampleAX0   SampleAW1  0.812722   SampleAX0  0.895055  0.908013  20
   SampleAW1_SampleAX1   SampleAW1  0.760096   SampleAX1  0.676628  0.890188  20
   SampleAW1_SampleAX2   SampleAW1  0.717546   SampleAX2  0.725342  0.989253  20
   SampleAW2_SampleAW6   SampleAW2  0.782381   SampleAW6  0.799872  0.978133  33
   SampleAW2_SampleAW7   SampleAW2  0.713716   SampleAW7  0.976054  0.731226  47
   SampleAW2_SampleAW8   SampleAW2  0.654276   SampleAW8  0.968549  0.675522  40
   SampleAW2_SampleAW9   SampleAW2  0.622592   SampleAW9  0.973609  0.639469  39
  SampleAW10_SampleAW2  SampleAW10  0.923911   SampleAW2  0.740218  0.801179  44
   SampleAW2_SampleAX0   SampleAW2  0.850083   SampleAX0  0.785701  0.924263  26
   SampleAW2_SampleAX1   SampleAW2  0.729422   SampleAX1  0.767344  0.950580  18
   SampleAW3_SampleAW6   SampleAW3  0.843879   SampleAW6  0.878157  0.960966  21
   SampleAW3_SampleAW7   SampleAW3  0.814395   SampleAW7  0.731102  0.897724  20
   SampleAW3_SampleAW8   SampleAW3  0.787194   SampleAW8  0.770748  0.979109  14
   SampleAW3_SampleAW9   SampleAW3  0.778603   SampleAW9  0.986765  0.789046  51
  SampleAW10_SampleAW3  SampleAW10  0.727646   SampleAW3  0.698882  0.960469  26
   SampleAW3_SampleAX0   SampleAW3  0.824028   SampleAX0  0.756131  0.917604  20
   SampleAW3_SampleAX2   SampleAW3  0.951001   SampleAX2  0.814840  0.856823  15
   SampleAW4_SampleAW6   SampleAW4  0.862149   SampleAW6  0.836076  0.969758  29
   SampleAW4_SampleAW7   SampleAW4  0.914126   SampleAW7  0.961497  0.950731  56
   SampleAW4_SampleAW8   SampleAW4  0.969059   SampleAW8  0.958073  0.988663  52
   SampleAW4_SampleAW9   SampleAW4  0.828027   SampleAW9  0.992296  0.834456  48
  SampleAW10_SampleAW4  SampleAW10  0.890935   SampleAW4  0.849287  0.953255  41
   SampleAW4_SampleAX0   SampleAW4  0.791598   SampleAX0  0.816907  0.969019  27
   SampleAW4_SampleAX1   SampleAW4  0.713691   SampleAX1  0.719808  0.991503  26
   SampleAW4_SampleAX2   SampleAW4  0.870654   SampleAX2  0.844658  0.970141  16
   SampleAW5_SampleAW6   SampleAW5  0.856903   SampleAW6  0.808501  0.943515  33
   SampleAW5_SampleAW7   SampleAW5  0.965732   SampleAW7  0.947507  0.981129  44
   SampleAW5_SampleAW8   SampleAW5  0.960815   SampleAW8  0.932303  0.970326  46
   SampleAW5_SampleAW9   SampleAW5  0.821444   SampleAW9  0.978572  0.839431  48
  SampleAW10_SampleAW5  SampleAW10  0.863177   SampleAW5  0.858971  0.995127  39
   SampleAW5_SampleAX0   SampleAW5  0.808298   SampleAX0  0.865288  0.934138  26
   SampleAW5_SampleAX1   SampleAW5  0.789252   SampleAX1  0.785008  0.994624  19
   SampleAW5_SampleAX2   SampleAW5  0.947896   SampleAX2  0.965740  0.981523  14
   SampleAV9_SampleAX3   SampleAV9  0.715249   SampleAX3  0.775622  0.922162  22
   SampleAV9_SampleAX4   SampleAV9  0.975618   SampleAX4  0.917862  0.940800  22
   SampleAV9_SampleAX5   SampleAV9  0.894446   SampleAX5  0.781620  0.873860  29
   SampleAV9_SampleAX6   SampleAV9  0.904551   SampleAX6  0.806752  0.891880  17
   SampleAV9_SampleAX7   SampleAV9  0.914508   SampleAX7  0.890585  0.973841  18
   SampleAV9_SampleAX8   SampleAV9  0.897874   SampleAX8  0.792654  0.882812  18
   SampleAV9_SampleAX9   SampleAV9  0.853034   SampleAX9  0.700226  0.820865  23
  SampleAV9_SampleAX10   SampleAV9  0.853403  SampleAX10  0.791813  0.927830  17
  SampleAV10_SampleAX3  SampleAV10  0.852386   SampleAX3  0.839039  0.984342  43
  SampleAV10_SampleAX4  SampleAV10  0.803545   SampleAX4  0.743832  0.925689  25
  SampleAV10_SampleAX5  SampleAV10  0.682579   SampleAX5  0.759846  0.898313  23
  SampleAV10_SampleAX6  SampleAV10  0.848810   SampleAX6  0.844740  0.995205  15
  SampleAV10_SampleAX7  SampleAV10  0.759926   SampleAX7  0.792855  0.958468  20
  SampleAV10_SampleAX8  SampleAV10  0.824059   SampleAX8  0.903457  0.912117  18
  SampleAV10_SampleAX9  SampleAV10  0.803592   SampleAX9  0.826014  0.972856  32
 SampleAV10_SampleAX10  SampleAV10  0.780476  SampleAX10  0.807658  0.966345  24
   SampleAW0_SampleAX3   SampleAW0  0.709019   SampleAX3  0.762205  0.930221  23
   SampleAW0_SampleAX4   SampleAW0  0.812541   SampleAX4  0.703649  0.865986  20
   SampleAW0_SampleAX5   SampleAW0  0.962335   SampleAX5  0.822884  0.855091  16
   SampleAW0_SampleAX6   SampleAW0  0.822867   SampleAX6  0.854018  0.963525  21
   SampleAW0_SampleAX7   SampleAW0  0.836740   SampleAX7  0.855351  0.978242  18
   SampleAW0_SampleAX8   SampleAW0  0.909280   SampleAX8  0.884891  0.973177  19
   SampleAW0_SampleAX9   SampleAW0  0.863254   SampleAX9  0.795810  0.921872  21
  SampleAW0_SampleAX10   SampleAW0  0.901430  SampleAX10  0.828160  0.918718  14
